VALUE,MEDIAN,DIFF
33,33,0
41,37,4
41,38,3
39,39,0
37,39,-2
38,39,-1
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
41,40,1
40,40,0
39,40,-1
39,40,-1
40,40,0
41,40,1
42,40,2
41,40,1
39,40,-1
38,40,-2
39,40,-1
40,40,0
42,40,2
42,40,2
41,41,0
40,41,-1
40,40,0
40,40,0
41,40,1
41,40,1
41,40,1
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
39,40,-1
39,40,-1
40,40,0
40,40,0
40,40,0
39,40,-1
40,40,0
40,40,0
40,40,0
40,40,0
39,40,-1
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
41,40,1
42,40,2
42,40,2
41,40,1
40,41,-1
40,40,0
40,40,0
39,41,-2
39,41,-2
40,41,-1
41,41,0
42,41,1
42,41,1
41,41,0
40,41,-1
41,41,0
42,41,1
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
41,42,-1
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
41,42,-1
41,42,-1
42,41,1
42,41,1
42,42,0
41,42,-1
41,42,-1
41,42,-1
42,42,0
41,42,-1
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
41,42,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
41,42,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
41,42,-1
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,42,0
42,42,0
41,42,-1
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
42,41,1
42,41,1
41,41,0
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
40,41,-1
40,41,-1
40,41,-1
41,41,0
42,41,1
42,41,1
41,41,0
40,41,-1
40,40,0
40,40,0
41,40,1
41,40,1
41,41,0
41,41,0
40,41,-1
40,41,-1
39,40,-1
39,40,-1
39,40,-1
40,40,0
41,40,1
41,40,1
41,40,1
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
40,40,0
39,40,-1
39,40,-1
39,40,-1
41,40,1
42,40,2
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
40,41,-1
40,41,-1
40,41,-1
40,41,-1
41,41,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
44,43,1
44,43,1
44,43,1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
44,43,1
44,43,1
44,43,1
44,43,1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
44,43,1
44,43,1
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
45,44,1
46,44,2
46,44,2
46,44,2
45,44,1
45,44,1
44,44,0
44,44,0
44,44,0
44,44,0
44,44,0
44,44,0
43,43,0
43,43,0
42,43,-1
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
41,42,-1
41,42,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
40,42,-2
40,42,-2
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
41,42,-1
40,42,-2
41,42,-1
41,42,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,41,1
42,41,1
41,41,0
40,41,-1
40,42,-2
41,42,-1
42,41,1
43,41,2
41,41,0
40,41,-1
38,41,-3
39,41,-2
41,41,0
42,41,1
42,41,1
41,41,0
40,41,-1
41,41,0
42,41,1
42,41,1
41,41,0
40,41,-1
40,41,-1
41,41,0
42,41,1
41,41,0
40,42,-2
40,42,-2
40,41,-1
42,41,1
42,41,1
42,41,1
42,42,0
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,43,0
43,43,0
43,42,1
42,42,0
42,42,0
42,42,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,42,0
42,42,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
42,43,-1
43,43,0
43,43,0
44,43,1
44,43,1
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,42,1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,42,1
42,42,0
42,42,0
41,42,-1
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
44,43,1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
44,43,1
44,43,1
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
44,43,1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
44,43,1
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,43,0
43,43,0
42,43,-1
42,42,0
42,42,0
42,42,0
43,43,0
43,43,0
43,43,0
43,43,0
43,42,1
42,42,0
42,42,0
42,43,-1
43,43,0
43,43,0
43,43,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,42,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
42,42,0
41,42,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,42,1
43,42,1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
43,42,1
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,42,0
42,42,0
42,42,0
42,42,0
43,43,0
43,43,0
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,43,0
43,43,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,43,0
43,42,1
43,42,1
42,42,0
42,42,0
42,43,-1
42,43,-1
42,43,-1
43,42,1
43,42,1
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,43,-1
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
41,42,-1
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
42,42,0
43,42,1
42,42,0
42,42,0
41,42,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,42,1
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
43,42,1
43,42,1
42,42,0
42,42,0
42,42,0
42,42,0
43,42,1
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
41,43,-2
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
44,43,1
44,43,1
44,43,1
44,43,1
44,43,1
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
42,43,-1
42,43,-1
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
43,43,0
